follow_up_id,invoice_id,owner,follow_up_type,follow_up_status,created_date,due_date,aging_days,latest_response,next_action,generated_email_text,reminder_text
FUP00001116,INV00002474,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002474

Hi AP Team,

Invoice INV00002474 for vendor Adkins and Sons is scheduled to release 29 days before the contractual due date.

Risk score: 0.81
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-02-08 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002474. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001117,INV00002477,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002477

Hi AP Team,

Invoice INV00002477 for vendor Martin-Bell is scheduled to release 17 days before the contractual due date.

Risk score: 0.72
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-08-20 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002477. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001118,INV00002480,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002480

Hi AP Team,

Invoice INV00002480 for vendor Massey, Payne and Owen is scheduled to release 0 days before the contractual due date.

Risk score: 0.55
Root cause: Not applicable / on-time
Recommended action: DEFER
Recommended release date: 2025-09-09 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002480. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001119,INV00002483,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002483

Hi AP Team,

Invoice INV00002483 for vendor Brock Group is scheduled to release 34 days before the contractual due date.

Risk score: 0.87
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-10-12 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002483. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001120,INV00002484,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002484

Hi AP Team,

Invoice INV00002484 for vendor Gray-Myers is scheduled to release 26 days before the contractual due date.

Risk score: 0.81
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-10-06 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002484. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001121,INV00002488,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002488

Hi AP Team,

Invoice INV00002488 for vendor Wallace Inc is scheduled to release 2 days before the contractual due date.

Risk score: 0.43
Root cause: Insufficient audit trail
Recommended action: DEFER
Recommended release date: 2025-04-12 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002488. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001122,INV00002489,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002489

Hi AP Team,

Invoice INV00002489 for vendor Simon Ltd is scheduled to release 0 days before the contractual due date.

Risk score: 0.66
Root cause: Not applicable / on-time
Recommended action: DEFER
Recommended release date: 2026-03-03 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002489. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001123,INV00002491,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002491

Hi AP Team,

Invoice INV00002491 for vendor Doyle, Fritz and Bishop is scheduled to release 15 days before the contractual due date.

Risk score: 0.80
Root cause: UPR
Recommended action: DEFER
Recommended release date: 2025-02-17 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002491. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001124,INV00002495,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002495

Hi AP Team,

Invoice INV00002495 for vendor Dalton, Taylor and Allen is scheduled to release 8 days before the contractual due date.

Risk score: 0.59
Root cause: Insufficient audit trail
Recommended action: DEFER
Recommended release date: 2025-12-03 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002495. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001125,INV00002496,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002496

Hi AP Team,

Invoice INV00002496 for vendor Brewer, Roberts and Wood is scheduled to release 0 days before the contractual due date.

Risk score: 0.62
Root cause: Not applicable / on-time
Recommended action: DEFER
Recommended release date: 2026-02-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002496. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001126,INV00002497,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002497

Hi AP Team,

Invoice INV00002497 for vendor Bullock PLC is scheduled to release 24 days before the contractual due date.

Risk score: 0.35
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2026-01-23 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002497. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001127,INV00002499,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002499

Hi AP Team,

Invoice INV00002499 for vendor Oneal-Adams is scheduled to release 14 days before the contractual due date.

Risk score: 0.67
Root cause: System error
Recommended action: DEFER
Recommended release date: 2025-11-09 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002499. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001128,INV00002500,Finance Lead,Escalation,Escalated,2026-05-11,2026-05-13,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00002500

Hi AP Team,

Invoice INV00002500 for vendor Johnson-Parks is scheduled to release 13 days before the contractual due date.

Risk score: 0.83
Root cause: UPR
Recommended action: ESCALATE
Recommended release date: 2025-09-18 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00002500. Please confirm hold/release decision and attach supporting approval evidence.
