invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label,vendor_name,vendor_category,vendor_country,vendor_payment_term,vendor_risk_rating,historical_early_payment_rate,po_payment_term,po_amount,buying_team,contract_payment_term,agreement_type,sap_due_date,sap_payment_release_date,payment_status,payment_method,queue_entry_date,queue_age_days,workflow_status,workflow_notes,manual_override_flag,sap_error_code,time_of_day,processor_name,team,avg_daily_volume,historical_manual_override_rate,historical_early_release_rate,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag,source_of_truth_payment_term,contractual_due_date,recommended_release_date,days_to_contractual_due_date,days_paid_early,early_payment_flag,payment_term_mismatch_flag,po_invoice_term_delta,sap_contract_due_date_delta,vendor_early_payment_rate,processor_early_release_rate,processor_manual_override_rate,month_end_flag,weekend_release_flag,high_value_invoice_flag,upr_missing_but_early_flag,sap_error_present_flag,market_risk_score,workflow_risk_signal,approval_risk_score,amount_log,amount_band,root_cause_label,invoice_month,rule_based_term,rule_based_recommended_release_date,target_adjustment_days,true_recommended_release_date,predicted_adjustment_days,override_confidence
INV00001945,V00252,PO0000431,CT000252,P0044,South Africa,ZAR,2026-03-06,2026-03-06,11499.68,45,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,"Cochran, Hughes and Gomez",Professional Services,South Africa,45,Medium,0.4405,30,15756.23,Ice Cream,45,Standard,2026-04-20,2026-04-10,Queued,Cheque,2026-03-06,11,Approved,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Evening,Processor 044,AP Americas,73,0.2386,0.1612,1,Executive exception,Approved,Plant Manager,1,45,2026-04-20,2026-04-19,10,10,1,1,-15,0,0.4405,0.1612,0.2386,0,0,0,0,0,0.4,0.55,0.2,9.350161443037988,Medium,UPR,2026-04,45,2026-04-20,-2,2026-04-18,-1,0.8333
INV00001946,V00091,PO0000386,CT000091,P0008,India,MXN,2025-01-09,2025-01-14,15522.78,30,Low,Approved,NORMAL_ON_TIME,"Sullivan, Valencia and Delgado",Professional Services,India,30,Low,0.1623,30,30413.25,Corporate,30,Strategic,2025-02-15,2025-02-20,Queued,SEPA,2025-01-15,10,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 008,AP Europe,144,0.2318,0.1621,0,,Not Applicable,,0,30,2025-02-13,2025-02-13,-7,0,0,0,0,2,0.1623,0.1621,0.2318,0,0,0,0,0,0.35,0.0,0.2,9.650128320783123,Medium,Not applicable / on-time,2025-02,30,2025-02-13,1,2025-02-14,0,0.8333
INV00001947,V00080,PO0001056,CT000080,P0072,Indonesia,BRL,2025-05-09,2025-05-14,15813.92,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Buckley-Robertson,Packaging,Indonesia,45,Medium,0.2075,45,24613.85,Ice Cream,45,Standard,2025-06-28,2025-06-30,Queued,SEPA,2025-05-15,14,Released,Scenario BEHAVIOURAL_QUEUE_CLEARANCE: standard queue movement; payment not before contractual due date.,1,NONE,Late Night,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,45,2025-06-28,2025-06-30,-2,0,0,1,15,0,0.2075,0.3203,0.3462,1,0,0,0,0,0.38,0.0,0.2,9.668709077238178,Medium,Not applicable / on-time,2025-06,45,2025-06-28,2,2025-06-30,2,1.0
INV00001948,V00399,PO0000520,CT000399,P0027,UK,MXN,2025-01-15,2025-01-20,229737.84,60,High,Approved,CORA_SAP_SYSTEM_ERROR,"Brewer, Roberts and Wood",Raw Materials,UK,60,Low,0.362,90,12070.43,Ice Cream,60,Standard,2025-03-11,2025-03-06,Queued,ACH,2025-01-21,0,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,1,SAP_BLOCK_MISS,Morning,Processor 027,AP Africa,183,0.4141,0.0162,0,,Not Applicable,,0,60,2025-03-21,2025-03-27,15,15,1,1,30,-10,0.362,0.0162,0.4141,0,0,1,1,1,0.22,0.65,0.2,12.344698464500611,Very High,System error,2025-03,60,2025-03-21,7,2025-03-28,6,0.8333
INV00001949,V00337,PO0000890,CT000337,P0028,India,GBP,2025-12-13,2025-12-13,3531.92,45,Low,Approved,PAYMENT_TERM_MISMATCH,"Collins, Savage and Garcia",Packaging,India,30,Low,0.3351,30,3558.96,Home Care,30,Standard,2026-01-09,2026-01-13,Queued,ACH,2025-12-16,8,Released,Scenario PAYMENT_TERM_MISMATCH: standard queue movement; payment not before contractual due date.,0,DATE_MAP_ERR,Morning,Processor 028,AP LATAM,158,0.197,0.0221,0,,Not Applicable,,0,30,2026-01-12,2026-01-12,-1,0,0,1,-15,-3,0.3351,0.0221,0.197,0,0,0,0,1,0.35,0.0,0.2,8.169880003457147,Low,Not applicable / on-time,2026-01,30,2026-01-12,6,2026-01-18,3,0.5
INV00001950,V00216,PO0001061,CT000216,P0048,Indonesia,MXN,2025-07-14,2025-07-19,6169.74,90,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Gallagher-Gonzalez,Packaging,Indonesia,30,Medium,0.2061,45,5098.94,Foods,30,Standard,2025-08-15,2025-08-22,Queued,ACH,2025-07-22,17,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 048,AP Africa,82,0.1879,0.0768,0,,Not Applicable,,0,30,2025-08-18,2025-08-20,-4,0,0,1,-45,-3,0.2061,0.0768,0.1879,0,0,0,0,0,0.38,0.0,0.2,8.727574044877965,Low,Not applicable / on-time,2025-08,30,2025-08-18,2,2025-08-20,2,1.0
INV00001951,V00369,PO0001011,CT000369,P0025,USA,MXN,2025-07-18,2025-07-22,5289.23,60,High,Approved,NORMAL_ON_TIME,Bean Group,Facilities,USA,60,Low,0.2528,30,107402.42,Home Care,60,Standard,2025-09-20,2025-09-25,Queued,NEFT,2025-07-25,8,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 025,AP LATAM,108,0.1383,0.0848,0,,Not Applicable,,0,60,2025-09-20,2025-09-22,-5,0,0,1,-30,0,0.2528,0.0848,0.1383,1,0,0,0,0,0.25,0.0,0.2,8.573617002168062,Low,Not applicable / on-time,2025-09,60,2025-09-20,0,2025-09-20,2,0.6667
INV00001952,V00329,PO0000942,CT000329,P0075,Germany,INR,2025-09-06,2025-09-09,21649.45,45,Low,Pending,PAYMENT_TERM_MISMATCH,"Charles, Anderson and Smith",Marketing,Germany,60,Medium,0.2544,60,52612.15,Corporate,60,Standard,2025-11-18,2025-10-21,Queued,Wire,2025-09-12,5,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 075,AP Europe,97,0.2261,0.238,1,Executive exception,Pending,Business Unit,1,60,2025-11-08,2025-11-08,18,18,1,1,15,10,0.2544,0.238,0.2261,0,0,0,0,0,0.18,0.6,0.55,9.982781518434026,High,UPR,2025-10,60,2025-11-08,1,2025-11-09,0,0.8333
INV00001953,V00163,PO0000368,CT000163,P0012,USA,USD,2025-05-17,2025-05-21,20767.76,30,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE,"Johnson, Carlson and Travis",IT Services,USA,30,Low,0.4917,30,54028.82,Nutrition,30,Standard,2025-06-20,2025-05-24,Queued,SEPA,2025-05-24,13,Held,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 012,AP India,180,0.5169,0.3741,0,,Not Applicable,,0,30,2025-06-20,2025-06-20,27,27,1,0,0,0,0.4917,0.3741,0.5169,0,1,0,1,0,0.25,0.7,0.55,9.941205213595415,High,Behavioural,2025-05,30,2025-06-20,2,2025-06-22,0,0.6667
INV00001954,V00348,PO0000096,CT000348,P0052,USA,IDR,2025-12-11,2025-12-11,8939.85,30,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Thompson-Taylor,Packaging,USA,30,High,0.2296,30,42269.88,Ice Cream,30,Standard,2026-01-12,2025-12-21,Queued,NEFT,2025-12-15,28,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 052,AP India,48,0.3964,0.4174,0,,Not Applicable,,0,30,2026-01-10,2026-01-10,20,20,1,0,0,2,0.2296,0.4174,0.3964,0,1,0,1,0,0.25,0.7,0.2,9.098385941947681,Medium,Behavioural,2025-12,30,2026-01-10,0,2026-01-10,0,1.0
INV00001955,V00335,PO0000595,CT000335,P0019,India,USD,2025-07-16,2025-07-17,41811.37,60,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,"Ramsey, Kelley and Williams",Raw Materials,India,60,Low,0.3757,60,36983.3,Nutrition,60,Standard,2025-09-15,2025-09-03,Queued,Wire,2025-07-17,0,Pending,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Afternoon,Processor 019,AP Europe,175,0.1181,0.0685,1,Critical supply continuity,Pending,Finance Lead,1,60,2025-09-15,2025-09-13,12,12,1,0,0,0,0.3757,0.0685,0.1181,0,0,0,0,0,0.35,0.55,0.2,10.640947507747665,Very High,UPR,2025-09,60,2025-09-15,0,2025-09-15,-2,0.6667
INV00001956,V00237,PO0000348,CT000237,P0045,UK,USD,2025-12-29,2025-12-30,24056.0,30,High,Approved,REPEAT_VENDOR_PATTERN,Buckley Group,Facilities,UK,60,Low,0.5549,60,69426.52,Corporate,60,Standard,2026-03-02,2026-02-12,Held,ACH,2026-01-02,9,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 045,AP Europe,168,0.1767,0.2184,0,,Not Applicable,,0,60,2026-02-28,2026-03-02,16,16,1,1,30,2,0.5549,0.2184,0.1767,0,0,0,1,0,0.22,0.6,0.2,10.088181293475138,High,Insufficient audit trail,2026-02,60,2026-02-28,2,2026-03-02,2,1.0
INV00001957,V00009,PO0000981,CT000009,P0025,India,ZAR,2025-10-22,2025-10-25,43695.72,30,Medium,Approved,NORMAL_ON_TIME,"Bernard, Hernandez and Carrillo",Logistics,India,30,Low,0.0679,30,44886.17,Nutrition,30,Strategic,2025-11-26,2025-11-24,Queued,SEPA,2025-10-25,3,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 025,AP LATAM,108,0.1383,0.0848,0,,Not Applicable,,0,30,2025-11-24,2025-11-24,0,0,0,0,0,2,0.0679,0.0848,0.1383,0,0,0,0,0,0.35,0.0,0.2,10.68502832105851,Very High,Not applicable / on-time,2025-11,30,2025-11-24,0,2025-11-24,0,1.0
INV00001958,V00312,PO0000024,CT000312,P0087,UK,BRL,2025-11-04,2025-11-11,57735.47,30,Medium,Rejected,LOW_RISK_STANDARD_PROCESS,Simon Ltd,Marketing,UK,30,High,0.2734,60,59924.88,Nutrition,60,Standard,2026-01-07,2026-01-07,Held,Wire,2025-11-11,0,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 087,AP India,69,0.1056,0.1932,0,,Not Applicable,,0,60,2026-01-10,2026-01-15,3,3,1,1,30,-3,0.2734,0.1932,0.1056,0,0,0,1,0,0.22,0.6,0.1,10.963644315220568,Very High,System error,2026-01,60,2026-01-10,4,2026-01-14,5,0.8333
INV00001959,V00143,PO0001246,CT000143,P0072,Mexico,IDR,2026-03-26,2026-03-26,1741.33,90,Low,Pending,PAYMENT_TERM_MISMATCH,Oneal PLC,Facilities,Mexico,60,Medium,0.1808,60,135101.66,Nutrition,60,Standard,2026-05-18,2026-05-02,Queued,NEFT,2026-03-29,0,Released,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,1,SAP_BLOCK_MISS,Afternoon,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,60,2026-05-25,2026-05-31,23,23,1,1,-30,-7,0.1808,0.3203,0.3462,0,1,0,1,1,0.36,0.65,0.55,7.462978576899688,Low,System error,2026-05,60,2026-05-25,8,2026-06-02,6,0.6667
INV00001960,V00154,PO0000768,CT000154,P0011,Brazil,ZAR,2025-08-19,2025-08-22,33520.0,60,Low,Approved,NORMAL_ON_TIME,Taylor-Mayer,Marketing,Brazil,60,Low,0.4477,30,127275.7,Home Care,60,Standard,2025-10-21,2025-10-22,Queued,Wire,2025-08-22,8,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 011,AP Africa,119,0.1896,0.1399,0,,Not Applicable,,0,60,2025-10-21,2025-10-21,-1,0,0,1,-30,0,0.4477,0.1399,0.1896,0,0,0,0,0,0.42,0.0,0.2,10.419927387086586,High,Not applicable / on-time,2025-10,60,2025-10-21,5,2025-10-26,2,0.5
INV00001961,V00300,PO0000923,CT000300,P0048,Germany,ZAR,2025-05-17,2025-05-19,4210.92,60,Medium,Pending,PAYMENT_TERM_MISMATCH,"Bowen, Guzman and Castro",Professional Services,Germany,90,Medium,0.2461,90,25504.13,Ice Cream,90,Standard,2025-08-07,2025-07-24,Queued,NEFT,2025-05-20,0,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Evening,Processor 048,AP Africa,82,0.1879,0.0768,0,,Not Applicable,,0,90,2025-08-17,2025-08-17,24,24,1,1,30,-10,0.2461,0.0768,0.1879,0,0,0,1,1,0.18,0.65,0.55,8.345673879721163,Low,System error,2025-07,90,2025-08-17,3,2025-08-20,6,0.5
INV00001962,V00341,PO0000153,CT000341,P0071,India,ZAR,2025-11-28,2025-12-05,21202.69,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Morrison-Adams,IT Services,India,60,Medium,0.1847,60,77127.19,Ice Cream,60,Standard,2026-02-03,2026-02-03,Queued,Wire,2025-12-05,17,Pending,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 071,AP SEA,58,0.2332,0.1093,0,,Not Applicable,,0,60,2026-02-03,2026-02-03,0,0,0,0,0,0,0.1847,0.1093,0.2332,0,0,0,0,0,0.35,0.0,0.2,9.961930502117784,High,Not applicable / on-time,2026-02,60,2026-02-03,1,2026-02-04,0,0.8333
INV00001963,V00037,PO0000571,CT000037,P0048,India,EUR,2025-11-18,2025-11-22,86947.58,90,Medium,Approved,NORMAL_ON_TIME,"Perry, Duke and Olson",Facilities,India,90,Low,0.2374,90,185065.21,Foods,90,Exception,2026-02-20,2026-02-22,Held,NEFT,2025-11-26,10,Held,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 048,AP Africa,82,0.1879,0.0768,0,,Not Applicable,,0,90,2026-02-20,2026-02-21,-2,0,0,0,0,0,0.2374,0.0768,0.1879,0,1,1,0,0,0.35,0.0,0.2,11.373072188424231,Very High,Not applicable / on-time,2026-02,90,2026-02-20,-1,2026-02-19,1,0.6667
INV00001964,V00347,PO0000478,CT000347,P0012,Mexico,GBP,2025-08-08,2025-08-09,15808.07,30,Medium,Approved,NORMAL_ON_TIME,Johnson and Sons,IT Services,Mexico,30,Low,0.0826,30,41368.92,Corporate,30,Standard,2025-09-08,2025-08-23,Queued,Wire,2025-08-09,8,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 012,AP India,180,0.5169,0.3741,0,,Not Applicable,,0,30,2025-09-08,2025-09-09,16,16,1,0,0,0,0.0826,0.3741,0.5169,0,1,0,1,0,0.36,0.7,0.2,9.668339104943934,Medium,Behavioural,2025-08,30,2025-09-08,0,2025-09-08,1,0.8333
INV00001965,V00124,PO0001104,CT000124,P0013,UK,MXN,2025-06-02,2025-06-04,25575.28,60,Medium,Rejected,PAYMENT_TERM_MISMATCH,Foley-Watts,Raw Materials,UK,90,Low,0.0729,90,34490.93,Foods,90,Exception,2025-09-07,2025-09-07,Queued,ACH,2025-06-06,17,Held,Scenario PAYMENT_TERM_MISMATCH: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 013,AP LATAM,67,0.2652,0.5377,0,,Not Applicable,,0,90,2025-09-02,2025-09-04,-5,0,0,1,30,5,0.0729,0.5377,0.2652,0,1,0,0,0,0.22,0.0,0.1,10.14942063844328,High,Not applicable / on-time,2025-09,90,2025-09-02,0,2025-09-02,2,0.6667
INV00001966,V00238,PO0000483,CT000238,P0072,Indonesia,USD,2026-02-28,2026-03-04,48146.84,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Garrett-Howell,Facilities,Indonesia,30,Low,0.0291,30,70730.05,Ice Cream,30,Standard,2026-04-03,2026-02-18,Held,Wire,2026-03-08,27,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,30,2026-04-03,2026-04-04,44,44,1,0,0,0,0.0291,0.3203,0.3462,0,0,0,1,0,0.38,0.7,0.2,10.782031556406956,Very High,Behavioural,2026-02,30,2026-04-03,1,2026-04-04,1,1.0
INV00001967,V00365,PO0000878,CT000365,P0048,Germany,EUR,2025-04-25,2025-04-25,4209.0,90,Medium,Approved,NORMAL_ON_TIME,Hawkins LLC,Professional Services,Germany,90,Low,0.0873,90,67106.58,Corporate,90,Standard,2025-07-24,2025-07-28,Queued,ACH,2025-04-29,5,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 048,AP Africa,82,0.1879,0.0768,0,,Not Applicable,,0,90,2025-07-24,2025-07-24,-4,0,0,0,0,0,0.0873,0.0768,0.1879,1,0,0,0,0,0.18,0.0,0.2,8.345217926676428,Low,Not applicable / on-time,2025-07,90,2025-07-24,0,2025-07-24,0,1.0
INV00001968,V00092,PO0000544,CT000092,P0049,Indonesia,BRL,2025-02-05,2025-02-05,35884.48,60,Low,Approved,NORMAL_ON_TIME,Nguyen Group,Facilities,Indonesia,60,Low,0.074,30,14616.08,Foods,60,Standard,2025-04-08,2025-04-06,Queued,SEPA,2025-02-06,14,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 049,AP LATAM,124,0.0624,0.0576,0,,Not Applicable,,0,60,2025-04-06,2025-04-08,0,0,0,1,-30,2,0.074,0.0576,0.0624,0,1,0,0,0,0.38,0.0,0.2,10.488088035837135,High,Not applicable / on-time,2025-04,60,2025-04-06,2,2025-04-08,2,1.0
INV00001969,V00093,PO0001051,CT000093,P0025,UK,GBP,2025-10-15,2025-10-20,3628.28,60,Critical,Approved,NORMAL_ON_TIME,Stone Inc,Professional Services,UK,30,Low,0.229,30,28235.98,Ice Cream,60,Standard,2025-12-19,2025-12-06,Queued,SEPA,2025-10-20,15,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 025,AP LATAM,108,0.1383,0.0848,0,,Not Applicable,,0,60,2025-12-19,2025-12-21,13,13,1,1,-30,0,0.229,0.0848,0.1383,0,1,0,1,0,0.22,0.6,0.2,8.19678956047807,Low,Insufficient audit trail,2025-12,60,2025-12-19,2,2025-12-21,2,1.0
INV00001970,V00408,PO0000258,CT000408,P0024,South Africa,EUR,2025-02-06,2025-02-12,16014.52,90,High,Pending,NORMAL_ON_TIME,Blevins Group,Logistics,South Africa,30,Low,0.0326,30,25750.42,Foods,30,Standard,2025-03-16,2025-03-16,Queued,NEFT,2025-02-16,0,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 024,AP LATAM,74,0.359,0.0502,0,,Not Applicable,,0,30,2025-03-14,2025-03-16,-2,0,0,1,-60,2,0.0326,0.0502,0.359,0,1,0,0,0,0.4,0.0,0.55,9.681313531075922,Medium,Not applicable / on-time,2025-03,30,2025-03-14,0,2025-03-14,2,0.6667
INV00001971,V00157,PO0000361,CT000157,P0001,USA,ZAR,2025-12-13,2025-12-18,108511.43,90,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Henry-Martin,Packaging,USA,90,Medium,0.3099,90,32624.3,Home Care,90,Standard,2026-03-18,2026-02-06,Queued,SEPA,2025-12-19,18,Approved,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,1,DATE_MAP_ERR,Afternoon,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,90,2026-03-18,2026-03-22,40,40,1,0,0,0,0.3099,0.2754,0.4192,0,0,1,1,1,0.25,0.65,0.2,11.594620007612884,Very High,System error,2026-02,90,2026-03-18,3,2026-03-21,4,0.8333
INV00001972,V00398,PO0001166,CT000398,P0049,USA,INR,2026-01-19,2026-01-20,194796.77,45,Medium,Rejected,NORMAL_ON_TIME,Barry Group,Logistics,USA,45,Low,0.0823,45,12734.02,Beauty,45,Standard,2026-03-08,2026-03-11,Queued,ACH,2026-01-20,15,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 049,AP LATAM,124,0.0624,0.0576,0,,Not Applicable,,0,45,2026-03-06,2026-03-07,-5,0,0,0,0,2,0.0823,0.0576,0.0624,0,0,1,0,0,0.25,0.0,0.1,12.179717222486444,Very High,Not applicable / on-time,2026-03,45,2026-03-06,1,2026-03-07,1,1.0
INV00001973,V00151,PO0000359,CT000151,P0043,South Africa,INR,2025-11-23,2025-11-29,2981.99,30,Medium,Approved,NORMAL_ON_TIME,Mendez-Davis,IT Services,South Africa,30,Medium,0.1738,30,36189.24,Nutrition,60,Standard,2026-01-28,2026-02-04,Queued,NEFT,2025-11-30,11,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 043,AP India,66,0.3267,0.1288,0,,Not Applicable,,0,60,2026-01-28,2026-01-28,-7,0,0,0,0,0,0.1738,0.1288,0.3267,0,0,0,0,0,0.4,0.0,0.2,8.00068143217926,Low,Not applicable / on-time,2026-02,60,2026-01-28,1,2026-01-29,0,0.8333
INV00001974,V00261,PO0000846,CT000261,P0080,India,IDR,2025-04-18,2025-04-19,7787.19,30,Medium,Approved,NORMAL_ON_TIME,Kelly-Alvarez,IT Services,India,30,Low,0.2069,30,21238.63,Home Care,30,Standard,2025-05-19,2025-05-24,Queued,Wire,2025-04-22,16,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 080,AP Europe,44,0.0924,0.0606,0,,Not Applicable,,0,30,2025-05-19,2025-05-19,-5,0,0,0,0,0,0.2069,0.0606,0.0924,0,1,0,0,0,0.35,0.0,0.2,8.960363762701947,Low,Not applicable / on-time,2025-05,30,2025-05-19,1,2025-05-20,0,0.8333
INV00001975,V00215,PO0000453,CT000215,P0018,Indonesia,IDR,2026-03-05,2026-03-12,9425.8,45,High,Pending,CORA_SAP_SYSTEM_ERROR,Bennett-Blankenship,Logistics,Indonesia,30,Low,0.0869,30,47505.71,Nutrition,30,Standard,2026-04-04,2026-03-30,Queued,Wire,2026-03-13,8,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Late Night,Processor 018,AP LATAM,124,0.0809,0.2932,0,,Not Applicable,,0,30,2026-04-11,2026-04-17,12,12,1,1,-15,-7,0.0869,0.2932,0.0809,1,0,0,1,1,0.38,0.65,0.55,9.15131197551394,Medium,System error,2026-03,30,2026-04-11,7,2026-04-18,6,0.8333
INV00001976,V00414,PO0000914,CT000414,P0012,Mexico,INR,2025-02-10,2025-02-12,174173.34,60,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Bailey PLC,Logistics,Mexico,60,Medium,0.2969,60,12331.02,Corporate,60,Standard,2025-04-13,2025-03-09,Queued,ACH,2025-02-12,15,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 012,AP India,180,0.5169,0.3741,1,Legal settlement,Approved,Finance Lead,1,60,2025-04-13,2025-04-11,35,35,1,0,0,0,0.2969,0.3741,0.5169,0,1,1,0,0,0.36,0.7,0.2,12.067812030598763,Very High,UPR,2025-03,60,2025-04-13,-1,2025-04-12,-2,0.8333
INV00001977,V00232,PO0001204,CT000232,P0022,UK,ZAR,2025-02-18,2025-02-21,15187.94,60,Low,Approved,CORA_SAP_SYSTEM_ERROR,Turner-Franco,Facilities,UK,60,Medium,0.2994,30,75071.97,Home Care,60,Standard,2025-04-08,2025-04-07,Queued,Wire,2025-02-24,17,Pending,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Morning,Processor 022,AP India,186,0.2132,0.3203,0,,Not Applicable,,0,60,2025-04-22,2025-04-28,15,15,1,1,-30,-14,0.2994,0.3203,0.2132,0,0,0,1,1,0.22,0.65,0.2,9.628322810403079,Medium,System error,2025-04,60,2025-04-22,6,2025-04-28,6,1.0
INV00001978,V00212,PO0000577,CT000212,P0001,Brazil,GBP,2025-05-19,2025-05-26,50432.81,60,Medium,Pending,CORA_SAP_SYSTEM_ERROR,"Grant, Nguyen and Clark",Logistics,Brazil,60,Low,0.2697,60,25919.98,Ice Cream,60,Standard,2025-07-15,2025-07-05,Queued,ACH,2025-05-29,6,Approved,Cora/SAP date logic issue detected with code NONE; payment term mapping requires review.,0,NONE,Morning,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,60,2025-07-25,2025-07-28,20,20,1,0,0,-10,0.2697,0.2754,0.4192,0,1,0,1,0,0.42,0.65,0.55,10.828417062484691,Very High,System error,2025-07,60,2025-07-25,5,2025-07-30,3,0.6667
INV00001979,V00196,PO0000290,CT000196,P0001,USA,MXN,2025-09-04,2025-09-07,126464.2,60,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE,Reed Ltd,Marketing,USA,60,Medium,0.1898,60,38165.82,Nutrition,60,Strategic,2025-11-03,2025-10-22,Held,SEPA,2025-09-09,11,Held,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,60,2025-11-06,2025-11-09,15,15,1,0,0,-3,0.1898,0.2754,0.4192,0,0,1,1,0,0.25,0.7,0.2,11.747722450488864,Very High,System error,2025-10,60,2025-11-06,2,2025-11-08,3,0.8333
INV00001980,V00158,PO0000195,CT000158,P0006,Germany,MXN,2025-11-20,2025-11-25,4632.38,90,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,"Weaver, Gordon and Parker",Raw Materials,Germany,45,Low,0.3646,60,48133.72,Corporate,45,Standard,2026-01-09,2026-01-05,Queued,ACH,2025-11-25,8,Held,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Morning,Processor 006,AP Europe,73,0.0958,0.1049,1,Port clearance,Approved,Plant Manager,1,45,2026-01-09,2026-01-08,4,4,1,1,-30,0,0.3646,0.1049,0.0958,0,0,0,0,0,0.18,0.55,0.2,8.441041902342398,Low,UPR,2026-01,45,2026-01-09,-2,2026-01-07,-1,0.8333
